id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low,fico_range_high,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_d
46428588,6375.0, 36 months,5.93,193.74,A,A1,< 1 year,RENT,62000.0,2015-04-01,Fully Paid,debt_consolidation,VA,695.0,699.0,6972.450370656,6375.0,597.45,2018-04-01
3724793,25000.0, 60 months,21.49,683.25,E,E3,10+ years,MORTGAGE,135000.0,2013-03-01,Fully Paid,debt_consolidation,NY,690.0,694.0,40419.5104463725,25000.0,15419.51,2017-07-01
6787135,18050.0, 36 months,9.71,579.97,B,B1,Unknown,MORTGAGE,68000.0,2013-08-01,Fully Paid,debt_consolidation,PA,695.0,699.0,20878.8474348157,18050.0,2828.85,2016-08-01
45294634,8000.0, 36 months,9.17,255.04,B,B2,< 1 year,OWN,25000.0,2015-04-01,Charged Off,credit_card,WI,665.0,669.0,2775.52,1388.86,392.34,2015-11-01
9374755,17000.0, 36 months,22.9,657.18,E,E4,6 years,RENT,68000.0,2013-12-01,Fully Paid,credit_card,NY,665.0,669.0,21425.3399969018,17000.0,4425.34,2015-04-01
4295101,5000.0, 36 months,18.75,182.65,D,D3,10+ years,MORTGAGE,75000.0,2013-04-01,Fully Paid,vacation,NJ,690.0,694.0,5302.711939574,5000.0,302.71,2013-08-01
60884864,7275.0, 36 months,23.99,285.39,F,F3,10+ years,MORTGAGE,58000.0,2015-10-01,Fully Paid,debt_consolidation,MN,750.0,754.0,7467.62,7275.0,192.62,2015-11-01
49953454,8000.0, 36 months,12.29,266.83,C,C1,2 years,RENT,42000.0,2015-05-01,Fully Paid,debt_consolidation,FL,670.0,674.0,9564.654777601,8000.0,1564.65,2018-05-01
67938510,20975.0, 36 months,12.59,702.6,C,C2,< 1 year,RENT,152000.0,2015-12-01,Fully Paid,credit_card,CA,660.0,664.0,22339.0900011184,20975.0,1364.09,2016-06-01
73763789,12000.0, 36 months,15.31,417.81,C,C5,Unknown,MORTGAGE,62000.0,2016-03-01,Fully Paid,other,PA,680.0,684.0,13153.5300015853,12000.0,1153.53,2016-11-01
1264212,7500.0, 36 months,12.12,249.54,B,B3,< 1 year,RENT,140000.0,2012-05-01,Fully Paid,debt_consolidation,MA,710.0,714.0,8987.0399958351,7500.0,1487.04,2015-05-01
106307244,6100.0, 36 months,11.39,200.84,B,B3,10+ years,MORTGAGE,85000.0,2017-05-01,Fully Paid,medical,MA,660.0,664.0,6806.0894037862,6100.0,706.09,2018-07-01
59471598,6000.0, 36 months,9.17,191.28,B,B2,1 year,RENT,85000.0,2015-09-01,Fully Paid,debt_consolidation,CA,685.0,689.0,6878.1706379156,6000.0,878.17,2018-09-01
115355574,1750.0, 36 months,13.59,59.47,C,C2,2 years,MORTGAGE,71000.0,2017-08-01,Fully Paid,debt_consolidation,KY,725.0,729.0,1874.7764693167,1750.0,124.78,2018-02-01
48001136,5000.0, 36 months,6.68,153.66,A,A3,10+ years,RENT,55000.0,2015-05-01,Fully Paid,debt_consolidation,NY,735.0,739.0,5508.3803050388,5000.0,508.38,2017-10-01
74597219,25000.0, 36 months,22.45,960.6,E,E5,1 year,MORTGAGE,88700.0,2016-03-01,Charged Off,small_business,TX,690.0,694.0,13455.05,6740.14,6341.35,2017-09-01
68053448,28125.0, 60 months,19.48,737.03,E,E2,9 years,RENT,67000.0,2016-02-01,Charged Off,debt_consolidation,CA,665.0,669.0,13649.05,4720.4,6304.61,2017-05-01
91448580,32000.0, 36 months,6.99,987.93,A,A2,3 years,OWN,90000.0,2016-10-01,Fully Paid,credit_card,SC,755.0,759.0,34457.5985327971,32000.0,2457.6,2018-03-01
76275131,20000.0, 60 months,7.39,399.72,A,A4,10+ years,MORTGAGE,90000.0,2016-05-01,Fully Paid,debt_consolidation,OH,750.0,754.0,21522.8158766506,20000.0,1522.82,2017-07-01
765968,7000.0, 36 months,5.42,211.12,A,A1,10+ years,MORTGAGE,72000.0,2011-05-01,Fully Paid,credit_card,GA,785.0,789.0,7134.1665376176,7000.0,134.17,2012-02-01
74523678,2800.0, 36 months,11.99,92.99,C,C1,8 years,OWN,82000.0,2016-03-01,Fully Paid,debt_consolidation,PA,715.0,719.0,3345.6276396257,2800.0,545.63,2019-03-01
56119475,15000.0, 36 months,11.53,494.86,B,B5,6 years,MORTGAGE,39000.0,2015-08-01,Fully Paid,debt_consolidation,CO,670.0,674.0,15615.05,15000.0,615.05,2016-01-01
83878506,7450.0, 36 months,16.99,265.58,D,D1,2 years,MORTGAGE,38100.0,2016-06-01,Fully Paid,debt_consolidation,AL,660.0,664.0,7551.9,7450.0,101.9,2016-08-01
5617182,20800.0, 36 months,14.33,714.24,C,C1,4 years,MORTGAGE,70000.0,2013-06-01,Fully Paid,credit_card,TX,720.0,724.0,25407.4900027639,20800.0,4607.49,2015-09-01
119341109,24150.0, 60 months,9.93,512.29,B,B2,< 1 year,MORTGAGE,42000.0,2017-09-01,Fully Paid,debt_consolidation,PA,715.0,719.0,26617.557775687,24150.0,2467.56,2018-10-01
14568390,20850.0, 36 months,13.65,709.07,C,C1,9 years,MORTGAGE,79000.0,2014-04-01,Fully Paid,other,MN,720.0,724.0,25526.272161651403,20850.0,4676.27,2017-04-01
46315720,15000.0, 60 months,12.69,338.93,C,C2,10+ years,MORTGAGE,90000.0,2015-04-01,Fully Paid,home_improvement,AZ,695.0,699.0,19195.8590348974,15000.0,4195.86,2018-03-01
117238954,15000.0, 60 months,16.02,364.94,C,C5,8 years,MORTGAGE,62000.0,2017-09-01,Fully Paid,debt_consolidation,AL,700.0,704.0,15541.3150239654,15000.0,541.32,2017-11-01
81331523,2875.0, 36 months,14.46,98.91,C,C4,10+ years,RENT,29099.0,2016-06-01,Fully Paid,debt_consolidation,AR,660.0,664.0,3517.2135998779,2875.0,642.21,2018-09-01
74565132,3025.0, 36 months,9.75,97.26,B,B3,3 years,RENT,60000.0,2016-03-01,Fully Paid,credit_card,GA,665.0,669.0,3265.1847556538,3025.0,240.18,2017-02-01
48121142,10000.0, 60 months,18.84,258.53,E,E2,10+ years,RENT,56000.0,2015-05-01,Charged Off,debt_consolidation,CA,665.0,669.0,6859.52,2363.99,2810.84,2017-02-01
46736313,20000.0, 60 months,12.69,451.9,C,C2,10+ years,OWN,75000.0,2015-05-01,Fully Paid,debt_consolidation,NY,680.0,684.0,22634.960014112003,20000.0,2634.96,2016-06-01
64097808,15000.0, 36 months,13.18,506.72,C,C3,Unknown,MORTGAGE,100000.0,2015-11-01,Fully Paid,home_improvement,NY,665.0,669.0,18068.5719445298,15000.0,3068.57,2018-02-01
139380607,5000.0, 36 months,18.94,183.13,D,D2,Unknown,RENT,23500.0,2018-09-01,Charged Off,moving,FL,710.0,714.0,177.87,104.21,73.66,2018-10-01
62205573,10000.0, 36 months,7.26,309.97,A,A4,10+ years,RENT,55000.0,2015-10-01,Fully Paid,debt_consolidation,WA,685.0,689.0,11130.1996175614,10000.0,1130.2,2018-07-01
22364708,9550.0, 36 months,20.2,355.89,E,E3,8 years,RENT,47000.0,2014-08-01,Fully Paid,debt_consolidation,NY,680.0,684.0,12910.3339482884,9550.0,3360.33,2017-08-01
10394624,8000.0, 36 months,13.98,273.35,C,C1,1 year,MORTGAGE,40000.0,2014-01-01,Fully Paid,debt_consolidation,TX,680.0,684.0,9817.99,8000.0,1817.99,2016-10-01
55080376,26400.0, 60 months,19.99,699.3,E,E4,1 year,RENT,78000.0,2015-07-01,Charged Off,debt_consolidation,NY,660.0,664.0,25063.17,4996.41,6745.09,2017-01-01
680060,9000.0, 36 months,7.66,280.62,A,A5,2 years,OWN,42000.0,2011-02-01,Fully Paid,debt_consolidation,CA,740.0,744.0,10100.716743558996,9000.0,1100.72,2014-02-01
67860030,19825.0, 36 months,16.55,702.39,D,D2,2 years,RENT,68000.0,2016-01-01,Fully Paid,debt_consolidation,MI,665.0,669.0,24600.7971187931,19825.0,4775.8,2017-12-01
65190113,18000.0, 60 months,18.2,459.05,E,E1,10+ years,RENT,75000.0,2015-11-01,Charged Off,debt_consolidation,CA,690.0,694.0,12890.37,6430.55,6459.82,2018-03-01
106845294,28000.0, 36 months,13.49,950.06,C,C2,10+ years,RENT,78000.0,2017-05-01,Fully Paid,debt_consolidation,MA,720.0,724.0,28681.5190093504,28000.0,681.52,2017-07-01
11668417,5700.0, 36 months,7.62,177.62,A,A3,9 years,RENT,45000.0,2014-02-01,Fully Paid,debt_consolidation,TX,700.0,704.0,6394.3100025907,5700.0,694.31,2017-02-01
126778820,16000.0, 60 months,13.59,368.9,C,C2,10+ years,MORTGAGE,135000.0,2018-01-01,Fully Paid,home_improvement,CO,685.0,689.0,16745.4578882911,16000.0,745.46,2018-05-01
6617296,7200.0, 36 months,15.88,252.71,C,C4,2 years,RENT,86000.0,2013-08-01,Fully Paid,credit_card,NY,670.0,674.0,7980.1579423777,7200.0,780.16,2014-05-01
39459400,10000.0, 36 months,13.66,340.13,C,C3,Unknown,OWN,31000.0,2015-01-01,Fully Paid,debt_consolidation,FL,665.0,669.0,12223.2597052774,10000.0,2223.26,2017-11-01
51035323,6000.0, 36 months,9.17,191.28,B,B2,6 years,RENT,33000.0,2015-06-01,Fully Paid,credit_card,TX,690.0,694.0,6774.250137871801,6000.0,774.25,2017-05-01
70824555,15000.0, 60 months,23.13,423.98,F,F1,4 years,RENT,47000.0,2016-02-01,Charged Off,debt_consolidation,CA,660.0,664.0,4051.12,1154.49,2300.75,2016-11-01
66064798,14000.0, 36 months,10.64,455.96,B,B4,5 years,RENT,237000.0,2015-12-01,Charged Off,debt_consolidation,IL,665.0,669.0,2614.87,1004.33,347.0,2016-03-01
66413903,35000.0, 60 months,17.86,886.11,D,D5,9 years,RENT,95000.0,2015-12-01,Charged Off,debt_consolidation,NY,690.0,694.0,18648.14,7000.96,8028.18,2017-05-01
2404625,25000.0, 36 months,11.14,820.13,B,B2,10+ years,MORTGAGE,185000.0,2012-12-01,Fully Paid,debt_consolidation,MN,675.0,679.0,28433.2102598062,25000.0,3433.21,2014-09-01
49257264,24325.0, 60 months,18.55,625.0,E,E2,7 years,MORTGAGE,80000.0,2015-05-01,Fully Paid,debt_consolidation,VA,660.0,664.0,31603.0584091958,24325.0,7278.06,2017-03-01
5184905,9000.0, 36 months,11.14,295.25,B,B2,10+ years,RENT,92000.0,2013-05-01,Fully Paid,debt_consolidation,CA,685.0,689.0,10628.8087904275,9000.0,1628.81,2016-06-01
60764960,35000.0, 60 months,13.33,802.29,C,C3,10+ years,MORTGAGE,99000.0,2015-10-01,Charged Off,debt_consolidation,PA,715.0,719.0,16337.77,7196.8,5612.99,2017-02-01
91167528,6000.0, 36 months,7.59,186.89,A,A3,10+ years,MORTGAGE,165000.0,2016-10-01,Fully Paid,debt_consolidation,WI,710.0,714.0,6675.414270178299,6000.0,675.41,2019-02-01
121374747,35000.0, 36 months,26.3,1415.78,E,E5,< 1 year,OWN,90000.0,2017-10-01,Fully Paid,debt_consolidation,IN,715.0,719.0,41916.6397467179,35000.0,6916.64,2018-08-01
73121428,20000.0, 60 months,10.75,432.36,B,B4,3 years,OWN,72000.0,2016-02-01,Fully Paid,credit_card,AZ,690.0,694.0,23426.962271995097,20000.0,3426.96,2018-01-01
68550985,11200.0, 60 months,18.99,290.48,E,E1,3 years,RENT,74000.0,2016-01-01,Charged Off,debt_consolidation,VA,660.0,664.0,7332.18,2790.37,3329.07,2017-11-01
87035875,10000.0, 36 months,13.99,341.73,C,C3,10+ years,MORTGAGE,74340.0,2016-08-01,Charged Off,debt_consolidation,MD,695.0,699.0,8536.77,5644.19,2105.63,2018-11-01
93990082,3300.0, 36 months,8.24,103.78,B,B1,7 years,RENT,40000.0,2016-11-01,Fully Paid,debt_consolidation,MN,710.0,714.0,3513.6513621783,3300.0,213.65,2017-10-01
109963764,5000.0, 36 months,14.08,171.09,C,C3,Unknown,OWN,26000.0,2017-05-01,Charged Off,other,NJ,695.0,699.0,1696.94,457.67,216.91,2017-10-01
95207919,7000.0, 36 months,13.99,239.21,C,C3,3 years,RENT,30000.0,2016-12-01,Charged Off,credit_card,CA,710.0,714.0,3556.29,2017.33,842.31,2017-12-01
7711573,10000.0, 36 months,14.3,343.24,C,C1,10+ years,MORTGAGE,30000.0,2013-10-01,Fully Paid,debt_consolidation,MI,725.0,729.0,12361.8874352779,10000.0,2361.89,2016-11-01
89946605,4800.0, 36 months,11.49,158.27,B,B5,6 years,MORTGAGE,85000.0,2016-09-01,Charged Off,major_purchase,FL,685.0,689.0,2073.63,1172.75,406.89,2017-08-01
114517432,20000.0, 36 months,11.99,664.2,B,B5,1 year,RENT,60000.0,2017-08-01,Fully Paid,credit_card,WA,700.0,704.0,22619.3479873542,20000.0,2619.35,2019-01-01
21110674,17350.0, 60 months,18.99,449.98,E,E1,3 years,MORTGAGE,80000.0,2014-07-01,Fully Paid,home_improvement,CO,665.0,669.0,21930.75,17350.0,4580.75,2016-01-01
70916852,12000.0, 36 months,9.16,382.5,B,B2,3 years,MORTGAGE,48000.0,2016-02-01,Fully Paid,credit_card,IL,660.0,664.0,12360.1438055969,12000.0,360.14,2016-11-01
3300412,15000.0, 36 months,18.75,547.95,D,D3,7 years,MORTGAGE,42000.0,2013-02-01,Fully Paid,other,PA,690.0,694.0,19726.0162774019,15000.0,4726.02,2016-02-01
75849329,12000.0, 36 months,11.99,398.52,C,C1,3 years,MORTGAGE,45000.0,2016-03-01,Fully Paid,other,AR,685.0,689.0,13002.7978299031,12000.0,1002.8,2017-06-01
32228232,8000.0, 36 months,7.69,249.55,A,A4,Unknown,OWN,31525.0,2014-11-01,Fully Paid,credit_card,WI,670.0,674.0,8976.8965245621,8000.0,976.9,2017-11-01
5845097,10000.0, 36 months,13.68,340.23,C,C1,10+ years,MORTGAGE,60000.0,2013-07-01,Fully Paid,home_improvement,CA,680.0,684.0,12064.77,10000.0,2064.77,2015-09-01
76331622,22000.0, 36 months,5.32,662.53,A,A1,9 years,OWN,160000.0,2016-04-01,Fully Paid,debt_consolidation,FL,740.0,744.0,22715.869939279703,22000.0,715.87,2016-12-01
54087162,3200.0, 36 months,9.99,103.24,B,B3,2 years,RENT,15000.0,2015-07-01,Fully Paid,debt_consolidation,MO,680.0,684.0,3724.1436958319,3200.0,524.14,2018-08-01
67357016,8800.0, 36 months,7.26,272.77,A,A4,10+ years,RENT,45000.0,2015-12-01,Fully Paid,debt_consolidation,NC,790.0,794.0,9575.1199168421,8800.0,775.12,2017-07-01
94606990,6000.0, 36 months,11.39,197.55,B,B3,1 year,OWN,38800.0,2016-12-01,Fully Paid,home_improvement,MS,660.0,664.0,6614.3546873753,6000.0,614.35,2018-01-01
6926151,10000.0, 60 months,23.5,284.79,F,F1,6 years,MORTGAGE,45000.0,2013-09-01,Fully Paid,wedding,MI,685.0,689.0,13185.51,10000.0,3185.51,2015-02-01
117873815,8000.0, 36 months,11.99,265.68,B,B5,10+ years,MORTGAGE,104000.0,2017-08-01,Fully Paid,debt_consolidation,CA,675.0,679.0,8969.9340506395,8000.0,969.93,2018-11-01
7446716,8000.0, 36 months,14.3,274.59,C,C1,10+ years,RENT,64000.0,2013-09-01,Fully Paid,other,AZ,710.0,714.0,8997.2613195734,8000.0,997.26,2014-09-01
93279655,5800.0, 36 months,15.99,203.89,C,C5,2 years,MORTGAGE,43000.0,2016-12-01,Fully Paid,debt_consolidation,TX,715.0,719.0,6561.019203104301,5800.0,761.02,2017-11-01
43145858,10000.0, 36 months,6.68,307.31,A,A3,10+ years,RENT,50000.0,2015-03-01,Fully Paid,credit_card,CA,660.0,664.0,11055.7393192116,10000.0,1055.74,2018-03-01
119982162,12000.0, 60 months,20.0,317.93,D,D4,10+ years,RENT,68000.0,2017-09-01,Charged Off,credit_card,AZ,670.0,674.0,3511.37,737.52,1163.2,2018-04-01
56699329,11000.0, 36 months,8.18,345.62,B,B1,Unknown,MORTGAGE,55000.0,2015-08-01,Fully Paid,credit_card,NV,675.0,679.0,11893.89,11000.0,893.89,2016-10-01
59531757,35000.0, 60 months,16.99,869.66,D,D3,10+ years,MORTGAGE,111971.0,2015-09-01,Fully Paid,debt_consolidation,CO,660.0,664.0,37718.76,35000.0,2718.76,2016-02-01
13096364,32100.0, 60 months,16.29,785.57,D,D2,7 years,OWN,70000.0,2014-07-01,Fully Paid,debt_consolidation,TX,700.0,704.0,43458.6396352363,32100.0,11358.64,2017-03-01
34954599,26000.0, 60 months,10.49,558.72,B,B3,< 1 year,MORTGAGE,72171.0,2014-11-01,Charged Off,credit_card,CA,715.0,719.0,6061.02,1003.03,642.83,2015-02-01
91642084,30000.0, 36 months,21.49,1137.82,D,D5,10+ years,MORTGAGE,125000.0,2016-11-01,Fully Paid,debt_consolidation,TN,660.0,664.0,39849.6212333184,30000.0,9849.62,2019-01-01
96736261,16800.0, 60 months,22.74,471.1,E,E1,10+ years,RENT,60000.0,2017-01-01,Charged Off,debt_consolidation,NE,680.0,684.0,5497.45,838.15,2455.13,2017-10-01
13015829,21000.0, 60 months,18.92,543.83,D,D4,1 year,OWN,65000.0,2014-04-01,Charged Off,credit_card,IL,680.0,684.0,14236.63,6758.58,7478.05,2016-07-01
100246335,5000.0, 36 months,13.99,170.87,C,C3,8 years,RENT,25005.0,2017-03-01,Charged Off,car,IN,675.0,679.0,1026.9,695.47,331.43,2017-09-01
46630250,9600.0, 36 months,10.99,314.25,B,B4,7 years,MORTGAGE,70000.0,2015-04-01,Fully Paid,debt_consolidation,TX,690.0,694.0,11301.119842387,9600.0,1701.12,2018-04-01
48605275,21000.0, 36 months,6.92,647.66,A,A4,10+ years,MORTGAGE,107000.0,2015-05-01,Fully Paid,credit_card,NJ,665.0,669.0,22518.33,21000.0,1518.33,2016-08-01
121935110,15000.0, 36 months,7.07,463.64,A,A2,3 years,RENT,150000.0,2017-10-01,Fully Paid,debt_consolidation,NY,735.0,739.0,16093.1552863171,15000.0,1093.16,2019-02-01
1077051,4800.0, 36 months,7.9,150.2,A,A4,10+ years,RENT,50004.0,2012-01-01,Fully Paid,wedding,CA,725.0,729.0,5363.4977816172,4800.0,563.5,2014-04-01
60475758,12000.0, 60 months,15.61,289.34,D,D1,10+ years,MORTGAGE,82000.0,2015-10-01,Fully Paid,debt_consolidation,CO,675.0,679.0,15537.5479203678,12000.0,3537.55,2018-01-01
59119255,24000.0, 60 months,14.65,566.56,C,C5,6 years,RENT,102932.0,2015-09-01,Fully Paid,debt_consolidation,VA,670.0,674.0,29153.061156261403,24000.0,5153.06,2017-05-01
10577597,9600.0, 36 months,11.99,318.82,B,B3,10+ years,MORTGAGE,60000.0,2014-01-01,Fully Paid,credit_card,FL,705.0,709.0,11383.8300069615,9600.0,1783.83,2016-05-01
1623584,17050.0, 36 months,17.27,610.18,C,C5,10+ years,MORTGAGE,39103.37,2012-10-01,Fully Paid,debt_consolidation,FL,680.0,684.0,21966.1323358684,17050.0,4916.13,2015-10-01
108063613,7200.0, 36 months,21.45,272.93,D,D5,2 years,OWN,20000.0,2017-05-01,Fully Paid,credit_card,TX,670.0,674.0,7234.3200000066,7200.0,34.32,2017-06-01
107056383,5100.0, 36 months,11.44,168.04,B,B4,< 1 year,MORTGAGE,25000.0,2017-05-01,Fully Paid,debt_consolidation,NC,700.0,704.0,5754.0586539584,5100.0,654.06,2018-09-01
2827638,18000.0, 36 months,13.11,607.45,B,B4,2 years,MORTGAGE,54000.0,2013-01-01,Fully Paid,debt_consolidation,NY,670.0,674.0,21841.2400119027,18000.0,3841.24,2015-10-01
79031912,23800.0, 36 months,13.67,809.62,C,C3,Unknown,RENT,62000.0,2016-05-01,Charged Off,debt_consolidation,CA,695.0,699.0,6213.93,2754.54,1275.49,2016-10-01
123952205,18000.0, 60 months,15.05,428.7,C,C4,6 years,RENT,53000.0,2017-11-01,Fully Paid,credit_card,OK,665.0,669.0,20274.6585917808,18000.0,2274.66,2018-12-01
126162579,18000.0, 60 months,23.88,516.58,E,E2,4 years,MORTGAGE,92000.0,2017-12-01,Fully Paid,debt_consolidation,MS,695.0,699.0,19636.680767508,18000.0,1636.68,2018-05-01
8945005,20000.0, 60 months,10.99,434.75,B,B2,2 years,MORTGAGE,65000.0,2013-11-01,Fully Paid,debt_consolidation,VA,775.0,779.0,26084.8987474104,20000.0,6084.9,2018-11-01
6189625,5000.0, 36 months,19.52,184.6,D,D4,7 years,MORTGAGE,75633.0,2013-08-01,Fully Paid,small_business,FL,665.0,669.0,6351.222038671601,5000.0,1351.22,2015-11-01
98177392,24000.0, 36 months,14.99,831.86,C,C4,10+ years,MORTGAGE,95000.0,2017-02-01,Fully Paid,debt_consolidation,DE,695.0,699.0,28303.109739095897,24000.0,4303.11,2018-08-01
38600362,20000.0, 36 months,6.99,617.46,A,A3,6 years,RENT,150000.0,2015-01-01,Charged Off,debt_consolidation,FL,665.0,669.0,13839.25,11156.16,1810.76,2016-10-01
3214784,11200.0, 36 months,10.16,362.24,B,B1,10+ years,MORTGAGE,111000.0,2013-02-01,Fully Paid,debt_consolidation,TX,700.0,704.0,12689.4038609257,11200.0,1489.4,2014-11-01
59013702,22875.0, 60 months,16.99,568.38,D,D3,9 years,MORTGAGE,52000.0,2015-08-01,Fully Paid,debt_consolidation,NC,700.0,704.0,27220.5600122273,22875.0,4345.56,2016-11-01
45404438,25000.0, 36 months,11.53,824.76,B,B5,4 years,MORTGAGE,127000.0,2015-04-01,Fully Paid,debt_consolidation,CO,680.0,684.0,26970.35,25000.0,1970.35,2016-01-01
72235584,8000.0, 36 months,18.99,293.21,D,D4,4 years,RENT,74000.0,2016-02-01,Fully Paid,moving,TX,675.0,679.0,9937.7267743713,8000.0,1937.73,2017-09-01
124985124,13000.0, 36 months,7.97,407.2,A,A5,Unknown,RENT,42000.0,2017-11-01,Fully Paid,debt_consolidation,NC,695.0,699.0,13568.9684377097,13000.0,568.97,2018-07-01
66456002,4650.0, 36 months,17.57,167.11,D,D4,5 years,OWN,14580.0,2015-12-01,Fully Paid,debt_consolidation,NV,700.0,704.0,5458.6429068233,4650.0,808.64,2017-01-01
95149273,21000.0, 60 months,17.99,533.15,D,D2,1 year,RENT,90000.0,2016-12-01,Charged Off,debt_consolidation,MN,690.0,694.0,7031.9,2315.33,4716.57,2018-05-01
125962634,35000.0, 36 months,16.02,1230.85,C,C5,4 years,OWN,140000.0,2017-12-01,Charged Off,other,MD,670.0,674.0,9381.7,3116.11,1776.14,2018-05-01
96272376,12000.0, 60 months,15.99,291.76,C,C5,1 year,RENT,83000.0,2017-01-01,Fully Paid,debt_consolidation,CA,670.0,674.0,14177.1171106274,12000.0,2177.12,2018-03-01
33381648,9500.0, 36 months,15.61,332.17,D,D1,9 years,MORTGAGE,70000.0,2014-11-01,Fully Paid,debt_consolidation,CA,665.0,669.0,11782.9719922942,9500.0,2282.97,2017-03-01
71098358,8000.0, 36 months,9.75,257.2,B,B3,< 1 year,MORTGAGE,88000.0,2016-03-01,Charged Off,house,OH,710.0,714.0,1648.05,581.3,361.97,2016-09-01
55158793,12000.0, 60 months,15.61,289.34,D,D1,10+ years,MORTGAGE,100000.0,2015-07-01,Charged Off,debt_consolidation,CA,700.0,704.0,3660.21,1110.59,1483.06,2016-05-01
10776644,12000.0, 36 months,11.99,398.52,B,B3,Unknown,MORTGAGE,41300.0,2014-01-01,Charged Off,debt_consolidation,IL,680.0,684.0,1195.56,844.22,351.31,2014-05-01
74583655,4100.0, 36 months,25.88,164.93,F,F4,< 1 year,RENT,20000.0,2016-03-01,Fully Paid,credit_card,CA,695.0,699.0,4416.8100008458005,4100.0,316.81,2016-07-01
988536,8400.0, 36 months,7.51,261.34,A,A3,8 years,MORTGAGE,27600.0,2011-10-01,Fully Paid,debt_consolidation,NC,725.0,729.0,9398.1652794494,8400.0,998.17,2014-08-01
34933219,2800.0, 36 months,10.49,91.0,B,B3,10+ years,MORTGAGE,41000.0,2014-11-01,Fully Paid,debt_consolidation,SC,685.0,689.0,2968.55,2800.0,168.55,2015-06-01
5636319,21000.0, 60 months,16.29,513.93,C,C4,10+ years,MORTGAGE,110000.0,2013-06-01,Fully Paid,debt_consolidation,NY,680.0,684.0,30834.942350127203,21000.0,9834.94,2018-06-01
94329039,6050.0, 36 months,19.99,224.81,D,D4,Unknown,OWN,22500.0,2016-12-01,Charged Off,moving,NC,795.0,799.0,2280.35,912.8,647.43,2017-07-01
65854979,6000.0, 36 months,11.99,199.26,C,C1,8 years,RENT,35000.0,2015-12-01,Fully Paid,credit_card,NY,670.0,674.0,7175.4908715514,6000.0,1175.49,2018-12-01
88188906,10800.0, 36 months,8.99,343.39,B,B1,10+ years,RENT,66000.0,2016-09-01,Fully Paid,debt_consolidation,MN,715.0,719.0,11577.8964815252,10800.0,777.9,2017-08-01
118036808,12000.0, 36 months,26.3,485.41,E,E5,5 years,RENT,45000.0,2017-09-01,Fully Paid,car,TX,670.0,674.0,13039.3618713427,12000.0,1039.36,2018-01-01
822138,6950.0, 60 months,10.99,151.08,B,B3,5 years,MORTGAGE,35004.0,2011-07-01,Charged Off,debt_consolidation,IL,715.0,719.0,3928.08,2541.0,1367.84,2013-10-01
723817,6250.0, 36 months,14.91,216.39,D,D2,4 years,OWN,85000.0,2011-04-01,Fully Paid,home_improvement,CO,730.0,734.0,7560.062149818401,6250.0,1310.06,2013-04-01
28392556,24925.0, 60 months,19.52,653.73,E,E2,10+ years,MORTGAGE,65000.0,2014-10-01,Fully Paid,debt_consolidation,SC,670.0,674.0,37597.167018647,24925.0,12672.17,2018-04-01
8355762,9000.0, 36 months,9.99,290.37,B,B1,< 1 year,MORTGAGE,50000.0,2013-11-01,Fully Paid,debt_consolidation,CT,685.0,689.0,10105.7300026568,9000.0,1105.73,2015-06-01
69544927,5000.0, 36 months,9.17,159.4,B,B2,1 year,RENT,85000.0,2016-01-01,Fully Paid,debt_consolidation,CO,665.0,669.0,5681.6194183191,5000.0,651.62,2018-07-01
60515759,15000.0, 36 months,13.33,507.8,C,C3,5 years,OWN,50000.0,2015-09-01,Charged Off,debt_consolidation,TX,660.0,664.0,6317.48,3212.48,1898.69,2016-11-01
91714515,3700.0, 36 months,12.74,124.21,C,C1,1 year,OWN,39468.0,2016-10-01,Fully Paid,credit_card,AL,690.0,694.0,4164.316733497,3700.0,464.32,2018-01-01
36039306,15000.0, 36 months,6.99,463.09,A,A3,8 years,MORTGAGE,80000.0,2014-12-01,Fully Paid,debt_consolidation,TX,730.0,734.0,16662.415109603,15000.0,1662.42,2018-01-01
60487748,20000.0, 60 months,15.61,482.23,D,D1,8 years,MORTGAGE,87000.0,2015-10-01,Charged Off,debt_consolidation,CA,660.0,664.0,14308.69,6815.94,5687.35,2017-12-01
41161475,17000.0, 36 months,12.69,570.27,C,C2,10+ years,RENT,60000.0,2015-02-01,Fully Paid,debt_consolidation,CA,660.0,664.0,19100.4700020425,17000.0,2100.47,2016-03-01
80628150,22000.0, 60 months,10.75,475.6,B,B4,10+ years,MORTGAGE,140000.0,2016-06-01,Fully Paid,debt_consolidation,MA,775.0,779.0,25432.7454897304,22000.0,3432.75,2018-02-01
46466378,8000.0, 36 months,12.29,266.83,C,C1,5 years,RENT,38666.0,2015-04-01,Fully Paid,debt_consolidation,CA,660.0,664.0,9600.1568414287,8000.0,1600.16,2018-04-01
10607245,15350.0, 36 months,18.25,556.87,D,D3,8 years,OWN,42648.0,2014-01-01,Fully Paid,debt_consolidation,CA,665.0,669.0,19747.6800044528,15350.0,4397.68,2016-05-01
21210468,25000.0, 36 months,9.17,796.98,B,B1,8 years,OWN,108000.0,2014-07-01,Fully Paid,debt_consolidation,NV,740.0,744.0,28635.7877655262,25000.0,3635.79,2017-03-01
